County	New Jersey	Union County		Union County Emergency Rental Relief Program	The County of Union has partnered with the Urban League of Union County to establish an Emergency Rental Relief Program for Union County residents that have had a loss of income as a result of the COVID-19 pandemic and were not able to pay rent.	https://ucnj.org/rental-assistance/		80% AMI or less, COVID Hardship, Proof of Residency (General), Current Lease, Open to All Regardless of Citizenship Status	Past Due Rent	Yes	W-9/Payee Information, Eviction Restrictions During Covered Period, Rental Ledger	Yes		Urban League of Union County	Non-governmental	$16,601,886.70	ERA Program - Treasury	Tenant	Both	15 months	12 months			Self-Attestation Permitted	Income Non-Traditional	Unknown		First-come first-served	Yes	12 months	electricity, gas	No					5/19/2021	Union County, New Jersey	40.6595001, -74.2883536
State	New Mexico			New Mexico Emergency Rental Assistance Program	This assistance is available for those in a lease agreement with a landlord or those who have entered into a lease-purchase agreement. Funding is also available for utility assistance and other expenses related to housing costs (i.e., hotel/motel costs) incurred directly or indirectly due to the COVID-19 outbreak.	https://www.renthelpnm.org/	State of New Mexico, Albuquerque	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Eviction Notice, Past Due Rent	Unknown	W-9/Payee Information	Yes		New Mexico Department of Finance and Administration	Department of Revenue/Taxes/Commerce	$185,543,756.80	ERA Program - Treasury	Tenant	Both	15 months	12 months			Self-Attestation Permitted	Income Non-Traditional, Housing Instability	Unknown		First-come first-served	Yes	15 months	electricity, gas, water and sewer, trash removal, fuel oil, wood, and pellets.	Yes	Hotel/Motel Stays, Uncategorized Housing Expenses	https://www.krqe.com/health/coronavirus-resources/how-to-apply-for-covid-financial-aid-for-rent-and-utilities-in-new-mexico/			4/12/2021	New Mexico	34.5199402, -105.8700901
County	New Mexico	Bernalillo County		BernCo Relief of Emergency Needs for Tenants (RENT) Assistance Program	Bernalillo County received a $5 million grant from the U.S. Department of the Treasury, Emergency Rental Assistance (ERA) to assist residents who have been impacted by the COVID-19 pandemic. Funds from this grant are to be administered through the BernCo Relief of Emergency Needs for Tenants (RENT) Assistance Program. Through this program, the county will provide one-time emergency rental and utility assistance to Bernalillo County households experiencing financial hardship as a result of the COVID-19 crisis.	https://www.bernco.gov/RENT		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Open to All Regardless of Citizenship Status	Eviction Notice, Past Due Rent	Yes	W-9/Payee Information, Eviction Restrictions During Covered Period AND Future Months, Current Property Taxes, Proof of ownership; landlords must not evict for 3 months after moratorium ends	No		Bernalillo County Department of Economic Development	Department of Housing/Community/Economic Development	$5,090,887.20	ERA Program - Treasury	Tenant	Both	6 months		TOTAL: $20,000		Self-Attestation Permitted	COVID Hardship, Income Non-Traditional, Housing Instability, Lease	Yes		First-come first-served	Yes		electricity, gas, water and sewer, trash removal, and energy costs	Yes	Late Fees	https://www.bernco.gov/uploads/files/EconomicDevelopment/RENT%20FAQ%203-20-21%20FINAL%201.pdf			4/7/2021	Bernalillo County, New Mexico	35.0177854, -106.6291304
County	New Mexico	Doña Ana County		Doña Ana County Emergency Rent & Utilities Assistance Program	Doña Ana County received a $9.3 million grant from the U.S. Department of the Treasury, Emergency Rental Assistance (ERA) to assist local residents who have been impacted by COVID-19.  This money is available for county residents including those within the municipalities of the cities of Las Cruces, Sunland Park and Anthony, the Village of Hatch and the Town of Mesilla. The grant covers rent and renters’ utility payments. This grant does not cover mortgage payments nor mortgage owners’ utilities.	https://www.donaanacounty.org/rent-utilities-assistance		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease	Eviction Notice, Past Due Rent	Unknown	W-9/Payee Information, Rental Registry	No		Doña Ana County	City/County Department - Unspecified	$9,365,356.00	ERA Program - Treasury	Both	Arrears only					Unknown		Unknown		First-come first-served	Yes		electricity, gas, water and sewer, trash removal, and energy costs	Unknown		https://kfoxtv.com/news/local/criteria-for-emergency-rental-assistance-expands-in-doa-ana-county			4/16/2021	Doña Ana County, New Mexico	32.485767, -106.7234639
Tribal Government	New Mexico		Isleta Pueblo Housing Authority	Isleta Pueblo Housing Authority Emergency Rental/Utilities Assistance	Covers rent and utilities payments and arrears	https://www.isletapueblo.com/wp-content/uploads/2021/04/EmergencyRentalAssistanceandapplication.pdf		80% AMI or less, COVID Hardship, Housing Instability, Current Lease, Tribal ID, SSN	Past Due Rent, Past due utilities	Unknown		Unknown		Isleta Pueblo Housing Authority	Housing/Development/Finance Authority/Corporation	$1,273,451.49	ERA Program - Treasury	Tenant	Both					Self-Attestation Permitted	COVID Hardship, Income, Income Non-Traditional	Unknown		Unknown	Yes		Electric, Gas, Water/Sewer, Trash Removal	Yes	Relocation Expenses, Hotel/Motel Stays, Internet	https://www.isletapueblo.com/wp-content/uploads/2021/03/EmergencyRentalAssistanceandapplication.pdf			5/12/2021	Isleta Pueblo Housing Authority	34.903826, -106.700534
Tribal Government	New Mexico		Mescalero Apache Tribe	Mescalero Apache Tribe Emergency Rental Assistance Program	You may qualify for assistance if the COVID-19 emergency impacted your ability to pay your rent or utilities	https://mescaleroapachetribe.com/15209/mescalero-apache-tribe-emergency-rental-assistance-program-is-here/		80% AMI or less, COVID Hardship, Housing Instability, Current Lease, Unspecified, Tribal ID	Past Due Rent	Unknown		No		Mescalero Apache Tribe	Tribal Government - Unspecified	$2,860,855.78	ERA Program - Treasury	Tenant	Both	12 months	12 months			Self-Attestation NOT Permitted		Unknown		Unknown	Yes		utilities and home energy costs	Yes	Relocation Expenses, Late Fees, Internet, Uncategorized Housing Expenses				8/5/2021	Mescalero Apache Tribe	33.15664840000001, -105.7799416
Tribal Government	New Mexico		Ohkay Owingeh Housing Authority	Ohkay Owingeh Housing Authority Emergency Rental Assistance Program	Ohkay Owingeh Housing Authority has received funds from the US Department of Treasury to help our tribal members that have been financially affected by the COVID-19 pandemic.	https://ohkayowingehhousingauthority.com/for-renters-impacted-by-covid-19/		80% AMI or less, COVID Hardship, Housing Instability, Unspecified, Tribal ID	Eviction Notice, Past Due Rent, Unsafe or unhealthy conditions	Unknown		Unknown		Ohkay Owingeh Housing Authority	Department of Housing/Community/Economic Development	$1,044,179.88	ERA Program - Treasury	Tenant	Both					Self-Attestation NOT Permitted		Unknown		First-come first-served	Yes		electric, propane, water/sewer, gas, trash removal	Yes	Relocation Expenses, Late Fees				7/23/2021	Ohkay Owingeh Housing Authority	35.9914697, -106.049554
Tribal Government	New Mexico		Pueblo of Acoma Housing Authority	Pueblo of Acoma Housing Authority Emergency Rental Assistance Program	The Pueblo of Acoma received a federal grant from the U.S. Department of the Treasury to provide Emergency Rental Assistance and Utility Assistance to rental households on and off the Pueblo of Acoma reservation experiencing financial hardship due to the COVID-19 pandemic.	https://acomahousing.org/		80% AMI or less, COVID Hardship, Housing Instability, Unspecified, Government ID	Eviction Notice, Past Due Rent, Unsafe or unhealthy conditions	Unknown		Yes		Pueblo of Acoma Housing Authority	Department of Housing/Community/Economic Development	$1,334,624.57	ERA Program - Treasury	Tenant	Both	15 months	12 months			Self-Attestation NOT Permitted		Unknown		First-come first-served	Yes	12 months	electricity, gas, water and sewer, trash removal, energy costs	Yes	Internet				7/23/2021	Pueblo of Acoma Housing Authority	35.0398734, -107.618249
Tribal Government	New Mexico		Santa Clara Pueblo	Santa Clara Pueblo Emergency Rental Assistance (ERA) Program	SCPHA - ERA program helps pay the housing costs of income-eligible households and residents of Santa Clara Pueblo in tribal lands and outside of tribal lands who are experiencing financial hardship due to the COVID-19 health crisis, to pay back rent or lease/purchase payments. In addition, payments on real estate contracts, mobile or manufactured home liens and the land or lots on which they are located may also be covered. Also, it will cover, payment assistance for utilities such as water, sewer, electricity, gas, internet broadband.	https://www.scphousing.org/era-program.html		80% AMI or less, COVID Hardship, Housing Instability, Current Lease, Tribal ID, SSN	Past Due Rent, Past due utilities	Unknown	W-9/Payee Information, Tribal ID, SSN	Yes		Santa Clara Pueblo Housing Authority	Housing/Development/Finance Authority/Corporation	$940,618.86	ERA Program - Treasury	Tenant	Arrears only	3 months	3 months	MONTHLY: $1,500		Self-Attestation Permitted	COVID Hardship, Income, Income Non-Traditional	Yes	place of work closed due to COVID	Unknown	Yes	3 months	water, sewer, electricity, gas, internet broadband	Yes	Relocation Expenses, Late Fees, Hotel/Motel Stays, Internet, Uncategorized Housing Expenses				5/12/2021	Santa Clara Pueblo	35.9745464, -106.0904721
Tribal Government	New Mexico		Santo Domingo Tribe	Santo Domingo Emergency Rental Assistance	The Emergency Rental Assistance program will assist with rental arrears, current rent payment, utility arrears, current utility payment. Any Santo Domingo Tribal member regardless of place of residency that is in need of rental  and/or utility assistance should contact the Santo Domingo Tribal Housing Authority directly.	http://www.sdtha.org/#intro-1		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Tribal ID, SSN	Eviction Notice, Past Due Rent, Past due utilities	Yes	Tribal ID, SSN	Unknown		Santo Domingo Tribal Housing Authority	Housing/Development/Finance Authority/Corporation	$1,061,247.58	ERA Program - Treasury	Tenant	Both	15 months	12 months			Self-Attestation Permitted	COVID Hardship, Income Non-Traditional	Yes		First-come first-served	Yes	12 months	electrical, water, sewer, home energy costs, and internet	Yes	Relocation Expenses, Late Fees, Internet, Uncategorized Housing Expenses				5/12/2021	Santo Domingo Tribe	35.5147562, -106.3658588
State	New York			New York State Emergency Rental Assistance Program (ERAP)	The New York State Emergency Rental Assistance Program (ERAP) will provide significant economic relief to help low and moderate-income households at risk of experiencing homelessness or housing instability by providing rental arrears, temporary rental assistance and utility arrears assistance.	https://otda.ny.gov/programs/emergency-rental-assistance/#overview	State of New York, Albany County, Babylon, Brookhaven, Buffalo, Dutchess County, Erie County, Huntington, Nassau County, New York City, Niagara County, North Hempstead, Oneida County, Orange County, Rockland County, Saratoga County, Suffolk County, Westchester County	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Open to All Regardless of Citizenship Status, SSN	Past Due Rent	Yes	W-9/Payee Information, Waive Late Fees, Eviction Restrictions During Covered Period AND Future Months, Future Rent Increase Restrictions, Rental Ledger	No		New York Office of Temporary and Disability Assistance	Department of Social Services/Human Services	$1,199,286,474.60	ERA Program - Treasury	Both	Both	15 months	12 months			Self-Attestation Permitted	COVID Hardship, Income Non-Traditional	Yes	Is a veteran; Is currently experiencing domestic violence or is a survivor of human trafficking; Has an eviction case related to their current residence pending in court; Resides in a mobile home; Lives in a community that was disproportionately impacted by COVID-19; Lives in a dwelling of 20 or fewer units.	First-come first-served	Yes	12 months	Electricity, gas	Unknown		https://otda.ny.gov/programs/emergency-rental-assistance/#overview			5/12/2021	New York	40.7127753, -74.0059728
City	New York	Hempstead		Town of Hempstead Emergency Rental Assistance Program	The Town of Hempstead (Town) will make funds available from the U.S. Treasury to assist Town of Hempstead renters struggling to pay their rent and utilities, on or after March 13, 2020, due to the COVID-19 pandemic. The Long Island Housing Partnership (LIHP) will administer the program.	https://www.lihp.org/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Past Due Rent	Unknown	W-9/Payee Information, Waive Late Fees, Eviction Restrictions During Covered Period AND Future Months, Rental Ledger, Eviction restrictions for 30 days after assistance period	No		Long Island Housing Partnership	City/County Department - Unspecified	$22,749,744.50	ERA Program - Treasury	Unknown	Both	15 months	12 months			Unknown		Yes		First-come first-served	Yes	15 months	Electricity, gas, water, sewer, trash removal, and oil	Yes	Relocation Expenses	https://www.lihp.org/hempsteadERAP.html			5/24/2021	Hempstead, New York	40.7062128, -73.6187397
City	New York	Islip		Islip Emergency Rental Assistance Program	The Town of Islip Community Development Agency’s Emergency Rental Assistance Program (ERAP) has been implemented to provide financial assistance and housing stability services to eligible, low to moderate income households that have experienced hardship directly related to the COVID-19 Pandemic. The funds are provided through the U.S. Department of the Treasury and administered by the Town of Islip Community Development Agency.	https://islipny.gov/town-news/covid-19/1111-town-of-islip-emergency-rental-assistance-program		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified	Eviction Notice, Past Due Rent, Past due utility, threat of eviction	Unknown	W-9/Payee Information, Eviction Restrictions During Covered Period AND Future Months, Rental Ledger, Rental Registry, Eviction restrictions for 90 days after assistance period	No		Islip Community Development Agency	Department of Housing/Community/Economic Development	$9,776,712.90	ERA Program - Treasury	Both	Unknown					Self-Attestation Permitted	Income, Lease	Unknown		First-come first-served	Yes			Unknown		http://islipcda.org/Documents/Revised%205.11.2021%20Town%20of%20Islip%20CDA%20ERAP%20Guidelines.pdf	http://islipcda.org/	https://islipny.gov/town-news/covid-19/1111-town-of-islip-emergency-rental-assistance-program	5/19/2021	Islip, New York	40.7298207, -73.2103934
County	New York	Monroe County		Eviction Prevention Pilot Initiative - 2.0	Funding is currently available for City of Rochester/Monroe County households with an emergency need for assistance with rental arrears related to the Covid-19 pandemic. Households must complete an application with an agency administering the program, be interviewed, and provide required documentation based on their individual situation. Landlords may also apply on behalf of their tenant (with the tenant’s consent)  	https://www.monroecounty.gov/hs-rental-assist	Monroe County, Rochester	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified, SSN	Eviction Notice, Past Due Rent, Past due utility, unsafe or unhealthy housing conditions	Unknown	W-9/Payee Information	No		City of Rochester, NY, Monroe County, Coordinated Care Services, Inc., Systems Integration, etc.	Collaboration	$22,001,979.20	ERA Program - Treasury	Both	Both	15 months	12 months			Unknown		Yes	Active /at risk of eviction	First-come first-served	No			Unknown		https://www.monroecounty.gov/hs-rental-assist	https://www.monroecounty.gov/files/hs/Eviction%20Prevention%20Community%20Update%20Slides%200.6.pdf	https://www.cityofrochester.gov/EvictionPrevention/	5/19/2021	Monroe County, New York	43.2841246, -77.7452081
County	New York	Onondaga County		Onondaga County Emergency Rental Relief Program	The Coronavirus Response and Relief Supplemental Appropriations Act of 2021, together with the American Rescue Plan Act of 2020, included needed emergency rental assistance for households economically impacted by COVID-19. The package of $24.5 million in funding will be used for administering and delivering emergency rental assistance to be distributed to Onondaga County, which funds are overseen by the U.S. Department of the Treasury. Funds were sent to the County to operate emergency rental assistance programs for local landlords and tenants.	https://ongovrenthelp.com/		80% AMI or less, COVID Hardship, Housing Instability, Current Lease, Open to All Regardless of Citizenship Status	Eviction Notice	Unknown	W-9/Payee Information, Eviction Restrictions During Covered Period	No		Onondaga County	City/County Department - Unspecified	$13,659,931.60	ERA Program - Treasury	Both	Both	15 months	12 months			Unknown		Yes	By 45 City of Syracuse and County census tracts where the majority of renters reside and incomes average 80% of the AMI or less; Landlord resides in Onondaga County; Landlord that has less than 20 rental units in Onondaga County; Tenants seeking a payment to cover utility arrears only	First-come first-served	Yes			Unknown		https://www.syracuse.com/coronavirus/2021/04/tenants-can-apply-monday-for-some-of-onondaga-countys-26-million-in-rent-relief.html	https://ongovrenthelp.com/wp-content/uploads/2021/04/Frequently-Asked-Questions-FAQ-Onondaga-County-Emergency-Rental-Assistance-Program-4.19.21.pdf		4/21/2021	Onondaga County, New York	43.026819, -76.17837390000001
County	New York	Oyster Bay Town		Town of Oyster Bay Emergency Rental Assistance Program	The Town of Oyster Bay is pleased to announce that it will be administering the Emergency Rental Assistance Program on behalf of Town residents. To request an opportunity to submit an application, please provide the information requested below. You will be contacted when the application process commences in the near future. For further information, please call the Department of Intergovernmental Affairs at (516) 797-7973.	https://oysterbaytown.com/rentalassistance/		Unspecified		Unknown		Unknown		Town of Oyster Bay Department of Intergovernmental Affairs	City/County Department - Unspecified	$8,850,711.90	ERA Program - Treasury	Unknown	Unknown					Unknown		Unknown		Unknown	Unknown			Unknown		https://oysterbaytown.com/rentalassistance/	https://patch.com/new-york/farmingdale/farmingdale-chamber-commerce-town-oyster-bay-emergency-rental-assistance		6/21/2021	Oyster Bay Town, New York	40.7893778, -73.5358541
City	New York	Yonkers		Yonkers Emergency Rental Assistance	City of Yonkers has received funds from the US Department of Treasury to assist Yonkers Residents with the payment of back rent, prospective rent, utilities, utilities owed, and in some cases, relocation expenses for unsafe or unhealthy living conditions. We are welcoming Yonkers residents that meet the following criteria to apply: There are no immigration status requirements to qualify for the program	https://www.yonkersny.gov/work/department-of-planning-development/development/community-development/emergency-rental-assistance-program		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Open to All Regardless of Citizenship Status	Eviction Notice, Past Due Rent, Past due utility, unsafe or unhealthy living conditions	Yes	W-9/Payee Information, Waive Late Fees, Eviction Restrictions During Covered Period, Future Rent Increase Restrictions, Rental Ledger	No		CLUSTER Community Services, The Bridge Fund of New York Inc., Westchester Residential Opportunities, Inc., Catholic Charities Community Services, Westhab Inc.	Collaboration	$5,943,266.20	ERA Program - Treasury	Tenant	Unknown	12 months				Self-Attestation Permitted	COVID Hardship, Income Non-Traditional, Housing Instability, Lease	Yes		First-come first-served	Yes	12 months	electric, gas	Yes	Relocation Expenses	https://www.yonkersny.gov/work/department-of-planning-development/development/community-development/emergency-rental-assistance-program	https://www.yonkersny.gov/home/showpublisheddocument/27328/637581398994370000		6/7/2021	Yonkers, New York	40.9312099, -73.89874689999999
Tribal Government	New York		Akwesasne Housing Authority/ Saint Regis Mohawk Tribe	Akwesasne Housing Authority Emergency Rental Assistance Program	This program is created to provide emergency rental assistance for housing costs for low-income tribal households that have experienced financial hardship, directly or indirectly, to the COVID-19 Outbreak. Eligible households in the designated SRMT Indian area may receive assistance with rent, and rental arrears, utility costs and utility arrears, such as; electrical, water, sewer, and home heating costs, including fuel.	http://aha-nsn.gov/AHA-SRMT%20ERA.asp		80% AMI or less, COVID Hardship, Housing Instability, Current Lease, Tribal ID, SSN	Eviction Notice, Past Due Rent, Past due utilities	No	W-9/Payee Information, Rental Registry, Tribal ID, SSN	Unknown		Akwesasne Housing Authority	Housing/Development/Finance Authority/Corporation	$2,539,783.23	ERA Program - Treasury	Tenant	Arrears only	15 months	12 months			Self-Attestation Permitted	COVID Hardship, Income, Income Non-Traditional	Yes	Senior citizens 62+, households with children, households with a member who is disabled	First-come first-served	Yes	12 months	electrical, water, sewer, and home heating costs, including fuel	Yes	Uncategorized Housing Expenses	http://aha-nsn.gov/2021/03252021/ERAWEB/AHA-SRMT%20Emergency%20Rental%20Assistance%20Application.pdf	http://aha-nsn.gov/2021/03252021/ERAWEB/AHA_SRMT_Emergency%20Rental%20Assistance_Policy&Application.pdf		5/12/2021	Akwesasne Housing Authority/ Saint Regis Mohawk Tribe	44.9769515, -74.68751519999999
Tribal Government	New York		Seneca Nation	Seneca Nation Emergency Rental Assistance Program	The governing body of the Seneca Nation Housing Authority (SNHA) provides Emergency Rental Assistance (ERA) to low income nation members whose needs cannot be met though the existing housing programs. This program is created to provide ERA funds to be used for rental arrears, rental payments, utilities, and home energy costs to eligible families.	https://sni.org/departments/housing-authority/documents/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Proof of Tribal Enrollment, SSNs	Past Due Rent, Past Due Utilities	Yes	Tribal ID, SSN	Unknown		Seneca Nation Housing Authority	Housing/Development/Finance Authority/Corporation	$3,223,632.32	ERA Program - Treasury	Tenant	Both	12 months	12 months			Self-Attestation Permitted	COVID Hardship	Unknown		First-come first-served	Yes		electricity, gas, water, and energy costs	Unknown		http://naihc.net/covid-19-resource/			4/28/2021	Seneca Nation	42.5387008, -78.9972287
State	North Carolina			North Carolina's Housing Opportunities and Prevention of Evictions Program (HOPE)	The Housing Opportunities and Prevention of Evictions Program (HOPE) provides rent and utility assistance to very low-income renters that are experiencing financial hardship due to the economic impacts of COVID-19. The program helps prevent evictions and utility disconnections to promote housing stability during the ongoing COVID-19 pandemic.	https://www.rebuild.nc.gov/hope-program		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified	Eviction Notice, Past Due Rent	Unknown	W-9/Payee Information, Waive Late Fees, Eviction Restrictions During Covered Period AND Future Months, Landlord-Tenant Agreement, Prevents evictions for 60 days after assistance ends	No		N.C. Office of Recovery & Resiliency	Other	$546,596,104.40	ERA Program - Treasury	Tenant	Both	12 months	9 months	MONTHLY: FMR for a 2-bedroom		Unknown		Unknown		First-come first-served	Yes	One-time (payment ceilings)	Electricity,  Natural gas, propane or heating oil, Water,  Wastewater	Unknown		https://www.rebuild.nc.gov/hope-program	https://www.rebuild.nc.gov/media/1626/open	https://www.rebuild.nc.gov/media/1625/open	5/17/2021	North Carolina	35.7595731, -79.01929969999999
County	North Carolina	Buncombe County		Buncombe County COVID Housing Assistance Program	To qualify to receive relief funds earmarked for the Housing Assistance Program, households must meet the following eligibility requirements: The applicant/household lost income due to COVID-19. There is a sustainability plan to pay shelter expenses going forward after the County assists with past due bills. Income limit of 200% of the federal poverty level ($52,400) for a family of four.	https://www.buncombecounty.org/governing/depts/publicassistance/News_Detail.aspx?id=18947		Unspecified, SSN		Unknown		Unknown		Buncombe County Health and Human Services	Department of Social Services/Human Services	$7,877,876.40	ERA Program - Treasury	Tenant	Arrears only					Unknown		Unknown		Unknown	Yes		electric, water/sewer, and/or gas expenses	Unknown					7/29/2021	Buncombe County, North Carolina	35.59313770000001, -82.4752757
County	North Carolina	Cabarrus County		Cabarrus County Emergency Rental Assistance Program	The U.S. Department of Treasury awarded Cabarrus County Government more than $6.5 million to help local households that are unable to pay rent and utilities due to the COVID-19 pandemic. The funding is available through the $25 billion Emergency Rental Assistance Program (ERAP) established by the Consolidated Appropriations Act, 2021.	https://cabarruscounty.us/resources/emergency-rental-assistance-program		80% AMI or less, COVID Hardship, Housing Instability, Current Lease, Unspecified	Eviction Notice, Past Due Rent	Unknown		Unknown		Cabarrus County	City/County Department - Unspecified	$6,528,517.40	ERA Program - Treasury	Tenant	Arrears only	12 months	12 months			Self-Attestation Permitted	COVID Hardship	Unknown		First-come first-served	Yes		Electricity, gas, water and sewer, trash removal and energy costs	Unknown		https://www.wbtv.com/2021/03/17/cabarrus-receives-million-federal-funds-prevent-evictions/			3/24/2021	Cabarrus County, North Carolina	35.4168123, -80.5882803
County	North Carolina	Cumberland County		Fayetteville Cumberland Emergency Rental Assistance Program	The City of Fayetteville and Cumberland County’s Emergency Rental Assistance Program launches June 1. The goal is to distribute money received through the Consolidated Appropriations Act of 2021 to eligible residents who are unable to pay rent and utilities due to economic constraints from the COVID-19 pandemic. A total of $10,119,409 has been allocated to the City and County and is available to support the program. Residents of Fayetteville and Cumberland County who are renters needing assistance to cover past, current or upcoming rent or utility payments may apply online at fayettevillecumberlandRAP.com, by phone at 888-495-7710, or in-person by scheduling an appointment through the Customer Call Center at 888-495-7710.	https://iem-preregistration.com/cumberland-nc	Cumberland County, Fayetteville	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified		Unknown		Unknown		Fayetteville, Cumberland County	City/County Department - Unspecified	$10,119,408.60	ERA Program - Treasury	Both	Both					Unknown		Yes		First-come first-served	Yes		Internet and home energy costs	Yes	Internet	https://www.fayettevillenc.gov/Home/Components/News/News/11373/397?seldept=7	https://iem-preregistration.com/cumberland-nc		6/14/2021	Cumberland County, North Carolina	34.9542604, -78.74762079999999
County	North Carolina	Durham County		Durham Emergency Rental Assistance Program	The Emergency Rental Assistance Program serves North Carolina families whose household incomes do not exceed 80% of the Area Median Income for the county where they live, and are obligated to pay rent on a residential dwelling and meet both of the following conditions: financial assistance eligibility and can demonstrate a risk of homelessness or housing instability.	https://durhamerap.dconc.gov/cares	Durham, Durham County	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified	Eviction Notice, Past Due Rent, Past due utility, unsafe or unhealthy living conditions	Unknown	W-9/Payee Information	Unknown		City of Durham, Durham County	City/County Department - Unspecified	$9,659,568.40	ERA Program - Treasury	Unknown	Unknown					Unknown		Unknown		Unknown	Unknown			Unknown		https://durhamerap.dconc.gov/cares	https://durham.ces.ncsu.edu/rent-assistance/		5/26/2021	Durham County, North Carolina	35.9940329, -78.898619
County	North Carolina	Forsyth County		City of Winston-Salem and Forsyth County ERAP Pandemic Assistance	The city of Winston-Salem and Forsyth County have received federal funds under the Emergency Rental Assistance Program to assist low-income residents who are behind on their rent or utilities payments because of the COVID-19 pandemic. The program is open to all renters residing in Forsyth County (including Winston-Salem, other incorporated municipalities in Forsyth County and in the unincorporated areas of the county)  who have a household income 80 percent or less of area median income (see chart below) and have been financially impacted by COVID-19.  The Emergency Rental Assistance Program is for renters only. ERAP provides assistance with rent and utilities, to include electricity, water/sewer, trash removal, natural gas, propane, fuel oil and internet. Households may receive up to 12 months of assistance.	https://www.cityofws.org/2902/ERAP-Pandemic-Assistance	Forsyth County, Winston-Salem	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Eviction Notice, Past Due Rent	Unknown	W-9/Payee Information	No		Department of Community Development	Department of Housing/Community/Economic Development	$11,530,538.00	ERA Program - Treasury	Tenant	Arrears only	12 months	12 months			Self-Attestation Permitted	COVID Hardship	Yes	Active /at risk of eviction	First-come first-served	Yes	12 months	electricity, water/sewer, trash removal, natural gas, propane, fuel oil and internet	Yes	Internet	https://www.wfmynews2.com/article/news/local/residents-in-winston-salem-may-be-eligible-for-rental-assistance/83-aa80ec26-6c44-4556-a537-daad94dfb3d3	https://www.cityofws.org/Faq.aspx?QID=804		4/9/2021	Forsyth County, North Carolina	36.09985959999999, -80.244216
County	North Carolina	Gaston County		Gaston County Emergency Rental Assistance Program	Gaston County’s Department of Social Services was awarded $6.7M by the federal government to help residents affected by the COVID-19 crisis with rent or utility payments. Gaston County DSS applied for the Emergency Rental Assistance Program on Jan. 12 and found out late last month it was awarded the funds to aid residents. The assistance is available now through the end of 2021.	https://www.gastongov.com/coronavirus/emergency_rental_assistance_program.php		80% AMI or less, COVID Hardship, Unspecified	Past Due Rent	Unknown		Unknown		Gaston County’s Department of Social Services	Department of Social Services/Human Services	$6,772,100.60	ERA Program - Treasury	Unknown	Both	15 months				Unknown		Unknown		First-come first-served	Yes			Unknown		https://www.gastongov.com/news_detail_T32_R536.php	https://cms3.revize.com/revize/gastoncounty/Documents/coronavirus/EmergencyRentalAssistanceProgram.pdf		4/12/2021	Gaston County, North Carolina	35.2895651, -81.20781640000001
City	North Carolina	Greensboro		Greensboro Emergency Rental and Utility Assistance Program	Applications are being accepted for rent and/or utility assistance under the federal Emergency Rental Assistance Program (ERAP). Qualified households renting within Greensboro city limits may now apply for up to 12 months combined (past due + currently due + future) of emergency rent and/or utility payment assistance per household.	https://www.greensboro-nc.gov/departments/neighborhood-development/housing-services/resources-for-emergency-assistance/cares-act-funding-for-housing		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Open to All Regardless of Citizenship Status	Past Due Rent, Past due utility	Yes	W-9/Payee Information	No		Greensboro Department of Housing Services	Department of Housing/Community/Economic Development	$8,949,177.90	ERA Program - Treasury	Both	Both	12 months	12 months			Self-Attestation NOT Permitted		Yes		Unknown	Yes	12 months	gas, electricity, water and sewer, trash removal, energy costs such as for fuel oil, and internet	Yes	Internet	https://www.greensboro-nc.gov/departments/neighborhood-development/housing-services/resources-for-emergency-assistance/cares-act-funding-for-housing	https://www.greensboro-nc.gov/departments/neighborhood-development/housing-services/resources-for-emergency-assistance/cares-act-funding-for-housing/erap-faqs		3/17/2021	Greensboro, North Carolina	36.0726354, -79.7919754
